id,date,source,transaction,transaction_group,category,category_group,area,area_group,price_usd,price_text,size_m2,land_dunum,floor,price_per_m2,score,has_photos,tags,parse_confidence,needs_review,raw_text
9cc711cf07,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,,,450000.0,450 الف$,300.0,,طابق أول,1500.0,7,False,طابو أخضر,medium-low,True,للبيع شقة بين السفارة الفرنسية وشارع عطا أيوبي، طابق أول، مساحة 300م، 4 اتجاهات، طابو اخضر، سعر 450 الف$ وبازار
dc4e398864,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,,,شارع العابد,شارع العابد,168000.0,168 ألف$,100.0,,,1680.0,7,False,,medium-low,True,للبيع شارع العابد دخلة مطعم ستة إلا ربع، المساحة 100م، السعر 168 ألف$ منهي. باقي التفاصيل غير كاملة في OCR
a8fde6a119,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,الشعلان,الشعلان,200000.0,200 الف$,115.0,,ملحق,1739.13,8,False,مصعد,medium-low,True,للبيع منطقة الشعلان قرب بنك الشرق، المساحة 115م، الطابق الثالث ملحق، غرفتين وصالون + تراس، اتجاه قبلي شرقي غربي، الملكية طابو 2400 سهم، الإكساء جيد، لا يوجد مصعد، السعر 200 الف$
00ac9d3b16,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,أبو رمانة,أبو رمانة,650000.0,650 الف$,150.0,,,4333.33,8,False,مصعد; برندا,medium-low,True,للبيع أبو رمانة بالجاحظ، الطابق الثالث، المساحة 150م، غرف وصالون وحمامين ومطبخ وبرندا، الاكساء عادي، يوجد مصعد، السعر 650 الف$
e88992f13b,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,أرض/مزرعة,أرض,المزرعة,المزرعة,250000.0,250 الف$,120.0,,طابق أول,2083.33,8,False,,medium-low,True,للبيع منطقة مزرعة على شارع مباشر، طابق أول، مساحة 120م، 4 غرف وصوفة، الاكساء عادي، السعر 250 الف$ وبازار
79fdc44b8b,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,البرامكة,البرامكة,200000.0,200 الف$,150.0,,طابق 3,1333.33,8,False,برندا,medium-low,True,للبيع البرامكة قرب كلية، مساحة 150م، 5 غرف وموزع وبرندا، طابو 2400 سهم، طابق 3 نظامي والأخير، الإكساء جيد، سعر 200 الف$
e0a96d2cbc,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,الطلياني,الطلياني,270000.0,270 الف$,170.0,,طابق أول,1588.24,9,False,طابو أخضر,medium-low,True,للبيع قرب كنيسة الطلياني ومشفى الطلياني، طابق اول 170م، 5 غرف وصالون، اتجاه شرقي غربي، طابو أخضر نظامي 2400 سهم، السعر 270 الف$ وسكرة
583b3862cc,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,الروضة,الروضة,380000.0,380 الف,190.0,,طابق ثاني,2000.0,8,False,مصعد,medium-low,True,للبيع منطقة الروضة، مساحة 190م، طابق تاني، يوجد ترخيص مصعد وموافقة الجيران، السعر 380 الف منهي
2dba9063cf,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,باب مصلى,باب مصلى,230000.0,230 الف,120.0,,,1916.67,9,False,طابو أخضر,medium-low,True,للبيع المساحة 120م، الطابق الاول، 4 غرف وصالون ومطبخ وبرندتين صيفية، الاتجاه قبلي شرقي، الاكساء قديمة نضيفة، طابو اخضر 2400، السعر 230 الف وبازار. المنطقة تظهر في التسلسل قرب باب مصلى وتحتاج مراجعة
f29b85bcbc,,WhatsApp video frame pass 2 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,المالكي,المالكي,800000.0,800 الف$,280.0,,طابق ثاني,2857.14,9,False,طابو أخضر; برندا,medium-low,True,للبيع شقة منطقة المالكي الطريق المؤدي إلى السفارة الباباوية باتجاه ساحة سيريتل، طابق ثاني، مساحة 280م، توزيع الغرف 6 غرف وصالون ومنافع وبرندا، طابو أخضر، اتجاه قبلي غربي، سعر 800 الف$ وبازار
bd8c5ae122,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,المالكي,المالكي,425000.0,425 الف,,,طابق أول,,7,False,طابو أخضر; سطح; مصعد; برندا,medium-low,True,"[OCR from WhatsApp video; frame frame_0002]
للبيع 0
شقة منطقة المالكي
جادة قرطبة ©
الطابق الثاني ©)
المساحة 185 م7©
الآتجاه.قبلي شرقي غربي
الاكساء عادي O
3 غرف صالون +قعدة سفرة + 2حمامات + برندا
عدد 2 6
طابو اخضر O Fe
تسليم فوري
سعر 425 الف5 وبازار ©
11:28AM
faa
a
منطقة العدوي عند جسر الحياة O
طابق اول O
مساحة 110م0©)
الاكساء عادي O
3 غرف وصوفه
“بوجد مصعد 24سا
اتجاه قبلي شمالي O
يوجد حصة بسطح"
68ecb18c0d,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,135000.0,135 الف,130.0,,,1038.46,9,False,طابو أخضر; حديقة,medium-low,True,"[OCR from WhatsApp video; frame frame_0005]
للبيع ©
منطقة شرقي ركن الدين O
شارع نزير سالم قريب ع هجرة وجوازت ع شارع
مباشر ©
نزول مستقل مشمس وضاوي
أكساء سوبر ديلوكس ©
طابو أخضر 2400 سهم O
البيع مع العفش أو بدون ©
المساحة 130 م بدون الحديقة
الحديقة 20م
مدخل البيت مستقل O
البيت عبارة عن طابقين دوبليكس ©
تحت صالون وغرفة وحمام ومطبخ
| “.وق غرفتين نوم وحدة منن ماستر ©
سعر 135 الف8 منهي O
1:22AM"
795d4cd1aa,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,أرض/مزرعة,أرض,المزرعة,المزرعة,250000.0,250 الف,150.0,,طابق أول,1666.67,10,True,طابو أخضر; سطح; صور; طاقة,medium-low,True,"[OCR from WhatsApp video; frame frame_0009]
للبيع ©
| منطقة المزرعة ع تقاطع جامع الايمان ومرشد
خاطر ©
طابق اول O
4 غرف وصوفا O
مساحة 150م تقاطع مرشد إطلاله على العدوي
وساحه جامع الإيمان ©
ومكيفين وبطاريه ليثيوم و4 الواح على السطح ©
تجاه قبلي شرقي شمالي
طابو اخضر2400 ©
woe صور الجادين
“سعر 250 الف 5 وبازار O
Edited 2:56PM.
a"
8f0867daf2,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,أرض/مزرعة,أرض,كفرسوسة,كفرسوسة,225000.0,225 الف,140.0,,"أرضي, قبو, طابق ثاني",1607.14,9,False,سطح; قبو; حديقة; برندا,medium-low,True,"[OCR from WhatsApp video; frame frame_0015]
للبيع منزل منطقة البرامكة
قريب من اتحاد الفلاحين ودوار كفرسوسة O
إكساء سوير ديلوكس ©
ضمن أهدى مناطق البرامكة
طابق ثاني درج مريح.0) مساحة 140م2 تقريباً
دوبلكس طابقين
الغرف غرفة نوم عدد 2 وحدة0) ماستر و غرفة
جلوس و غرفة0) ضيوف و غرفة سفرة وحمام
عدد 2 و مطبخ و برندة O
يرندة مشمسة سيكرول
الاتجاه OG As
الأطلالة مفتوحة عل حديقة
الاكساء سوبر ديلوكس.. (©
| أرضية غرانيت اسباني خشب سنديان أبجورات
| كهرباء أيطالي مكيفات غدد 4 جنرال الصحية
كروهي شوفاح طاقة كهربائية ©
الملكية حكم محكمة أو Gils عدل O
سطح خاص وقبو بناء مشترك.
ساحة كبيرة للسيارات (©
مكان المنزل هادئ جداً ,والمنطقة جميلة
سعر 225 الف 5 وبازار
10:27PM
ف م
Thu, Jul 0"
898b7792a1,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,تجاري,محل تجاري,الروضة,الروضة,105000.0,105 الف $,60.0,,,1750.0,9,False,طابو أخضر; تجاري,medium-low,True,"[OCR from WhatsApp video; frame frame_0023]
للبيع منزل
بالروضة بسعر مغري lax ولقطة O
بحي الروضة الراقي وبموقع مميز ضمن بناء انيق
وراقي ©
نزول كم درجة O
شبابيك لكل الغرف والمطبخ ع شارع فوراً ©
اتجاه قبلي شرقي ضاوي ومشمس ©
البيت كتير شرح وضاوي ومشمس O
مساحة 60م2 ©
غرفتين ومطبخ وحمام O
طابو أخضر 2400 O
اكساء سوبر ديلوكس تشطيب جديد وتقيل كتير
بى
“ سلح سكني أو عيادة أو مكتب O
بسعر 105 الف $ منهي منهي ©
جا سو م"
31cd20c752,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,أرض/مزرعة,أرض,المزرعة,المزرعة,325000.0,325 الف,270.0,,,1203.7,9,False,حديقة; مدخل مستقل,medium-low,True,"[OCR from WhatsApp video; frame frame_0052]
للبيع 0
بمنطقة مزرعة مقايل وزارة التربية ©
ع دوار تربية O
مساحة 270م2 داخلي 72150 *p120 حديقة O
مدخل مستقل ع شارع العام مباشر O
مدخل من البناء O
يصلح لجميع المهن والعيادة O
5 غرف وصوفه O
الاكساء عادي O
jaw 325 الف88 ©
تواصل واتس"
5ca98bbee1,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,التجارة,التجارة,300000.0,300 الف دولار,150.0,,,2000.0,9,False,سطح; حديقة; طاقة,medium-low,True,"[OCR from WhatsApp video; frame frame_0055]
للبيع
منطقة التجارة جانب مدرسة أنور العطار
قريبه ع حديقة التجارة
© مساحة 150م
O تاني wb
غرف وصالون وسفره وغرف فيها حمام ماستر 3
O الاكساء ممتاز
© مع كامل الفرش and)
O يوجد 4 الواح طاقة ع سطح
© السعر 300 الف دولار وبازارر |
11:25AM
as v
©"
ea6bb584c7,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,تجاري,محل تجاري,ركن الدين,ركن الدين,115000.0,115 الف,110.0,,قبو,1045.45,9,False,قبو; حديقة; تجاري,medium-low,True,"[OCR from WhatsApp video; frame frame_0135]
للبيع ركن الدين شارع رئيسي قريب
O ع ماكولات الحمرا
الشقة مناسبة للسكن أو للمشاريع التجارية
© بفضل موقعها المميز على الشارع العام
O القبو نزول 8 درجات
© مساحة 110 م2
صالون واسع غرفة O عدد الغرف3 غرف نوم
جلوس
O الحمامات: 2 مطبخ
حديقة كبيرة: 75 م2
O إكساء عادي
© موقع استراتيجي على الشارع العام الرئيسي
من المالك فوراً
© طابو 2400 سهم
© سعر 115 الف8 وبازار خفيف
4:39AM
ag
any |
O منطقة الشهبندر جادة عمر المختار
079170 مساحة
f\ «2 se ل eee ae aS"
c1a3016ed6,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,صيدلية/تجاري,محل تجاري,الجسر الأبيض,الجسر الأبيض,250000.0,250 الف,,,طابق ثاني,,7,False,طابو أخضر; صور; تجاري; برندا,medium-low,True,"[OCR from WhatsApp video; frame frame_0144]
للبيع 0
منطقة جسر الابيض قريب ع صيدلية طارق
طابق ثاني ©
مساحة 170م0©
5 غرف وصالون + برندا عدد 2 O
الاكساء وسط O
طابو اخضر 2400
اتجاه قبلي شمالي O
لا يوجد صورع واقع O
:عتذر عن الوسطاء والمكاتب
pa” | 250 الف5 وبازار
Edited 8:08AM
14 جم"
011d864f99,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,الطلياني,الطلياني,325000.0,325 الف,,,طابق أول,,7,False,طابو أخضر; صور; برندا,medium-low,True,"[OCR from WhatsApp video; frame frame_0157]
للبيع 0
منطقة طلياني قريب ع كزا ميزا O
طابق اول ©
مساحة 167م7©
درج مريج
الاكساء جيد O
غرفتين نوم كبار + صالونين كبار + برندا داير
لبيت 0 وحمامين O
طابو اخضر O FE
لايوجد صورع واقع
سعر 325 الف 8 ©
Edited 1:38PM
8م
9
Sun, Aug 3
Mette. oe —-"
466912329b,,WhatsApp video frame pass 1 needs LLM Vision review,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,205000.0,205 الف $,130.0,,طابق ثاني,1576.92,8,False,,medium-low,True,"[OCR from WhatsApp video; frame frame_0180]
للبيع 0
منزل ركن الدين شرقي شارع الهجرة و الجوازات
0
الاتجاه شرقي قبلي O
مشمس ©
طابق تاني O
مساحة 130م2
كسوة عادية O
غرف وصالون O
| سعر 205 الف $ وبازار O
TRAM"
